step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
171,3657,1,1,0,1,0,5,43.95,0
172,3657,1,1,0,1,0,5,20.12,0
173,3657,1,1,0,1,0,5,40.42,0
173,3657,1,1,0,35,0,18,4031.69,1
174,3657,1,1,0,1,0,5,4.11,0
175,3657,1,1,0,5,0,8,12.18,0
176,3657,1,1,0,1,0,5,57.12,0
176,3657,1,1,0,6,0,6,198.89,1
177,3657,1,1,0,20,0,13,145.5,1
177,3657,1,1,0,6,0,6,57.05,1
177,3657,1,1,0,1,0,5,21.36,0
178,3657,1,1,0,1,0,5,40.14,0
179,3657,1,1,0,1,0,5,42.56,0
179,3657,1,1,0,6,0,6,459.82,1
15,3659,0,0,0,12,0,13,103.88,0
16,3659,0,0,0,25,0,15,56.98,0
23,3659,0,0,0,25,0,15,108.61,0
43,3659,0,0,0,3,0,7,248.04,1
51,3659,0,0,0,6,0,6,73.8,1
54,3659,0,0,0,12,0,13,27.06,0
54,3659,0,0,0,20,0,13,189.98,0
56,3659,0,0,0,6,0,6,263.24,1
69,3659,0,0,0,6,0,6,119.96,0
73,3659,0,0,0,6,0,6,198.15,0
73,3659,0,0,0,2,0,6,97.14,0
102,3659,0,0,0,12,0,13,4.03,0
102,3659,0,0,0,20,0,13,17.63,0
102,3659,0,0,0,15,0,13,39.4,0
103,3659,0,0,0,0,0,5,18.29,0
104,3659,0,0,0,0,0,5,16.26,0
105,3659,0,0,0,0,0,5,5.28,0
106,3659,0,0,0,0,0,5,14.2,0
114,3659,0,0,0,0,0,5,20.85,0
115,3659,0,0,0,0,0,5,48.55,0
116,3659,0,0,0,0,0,5,67.57,0
117,3659,0,0,0,0,0,5,48.24,0
118,3659,0,0,0,0,0,5,69.57,0
119,3659,0,0,0,0,0,5,0.6,0
120,3659,0,0,0,0,0,5,22.43,0
121,3659,0,0,0,0,0,5,21.92,0
122,3659,0,0,0,13,0,14,5.21,0
123,3659,0,0,0,0,0,5,61.8,0
124,3659,0,0,0,6,0,6,522.43,1
125,3659,0,0,0,0,0,5,40.44,0
127,3659,0,0,0,0,0,5,28.72,0
128,3659,0,0,0,0,0,5,31.3,0
129,3659,0,0,0,0,0,5,62.27,0
130,3659,0,0,0,0,0,5,13.53,0
131,3659,0,0,0,0,0,5,10.97,0
133,3659,0,0,0,0,0,5,63.41,0
134,3659,0,0,0,0,0,5,30.38,0
135,3659,0,0,0,0,0,5,21.55,0
136,3659,0,0,0,0,0,5,45.73,0
158,3659,0,0,0,0,0,5,7.37,0
159,3659,0,0,0,0,0,5,19.08,0
160,3659,0,0,0,0,0,5,79.56,0
161,3659,0,0,0,0,0,5,29.49,0
162,3659,0,0,0,0,0,5,43.3,0
163,3659,0,0,0,0,0,5,23.78,0
164,3659,0,0,0,0,0,5,34.79,0
165,3659,0,0,0,0,0,5,16.62,0
166,3659,0,0,0,0,0,5,28.05,0
167,3659,0,0,0,0,0,5,29.56,0
168,3659,0,0,0,6,0,6,272.97,1
168,3659,0,0,0,0,0,5,22.03,0
169,3659,0,0,0,0,0,5,23.87,0
170,3659,0,0,0,0,0,5,27.1,0
171,3659,0,0,0,0,0,5,19.77,0
172,3659,0,0,0,0,0,5,24.8,0
174,3659,0,0,0,0,0,5,21.38,0
175,3659,0,0,0,0,0,5,5.96,0
176,3659,0,0,0,13,0,14,29.09,0
176,3659,0,0,0,12,0,13,76.94,1
177,3659,0,0,0,0,0,5,38.11,0
178,3659,0,0,0,27,0,12,21.49,0
179,3659,0,0,0,0,0,5,1.66,0
15,3660,3,1,0,13,0,14,62.45,0
16,3660,3,1,0,0,0,5,22.1,0
17,3660,3,1,0,0,0,5,36.24,0
19,3660,3,1,0,0,0,5,40.38,0
20,3660,3,1,0,0,0,5,43.65,0
21,3660,3,1,0,0,0,5,35.49,0
22,3660,3,1,0,0,0,5,30.05,0
113,3660,3,1,0,0,0,5,24.13,0
114,3660,3,1,0,0,0,5,9.91,0
115,3660,3,1,0,0,0,5,11.38,0
116,3660,3,1,0,0,0,5,7.34,0
117,3660,3,1,0,0,0,5,41.22,0
118,3660,3,1,0,0,0,5,15.89,0
119,3660,3,1,0,0,0,5,17.18,0
120,3660,3,1,0,0,0,5,37.98,0
121,3660,3,1,0,0,0,5,9.33,0
122,3660,3,1,0,0,0,5,23.48,0
123,3660,3,1,0,6,0,6,937.28,1
123,3660,3,1,0,0,0,5,36.92,0
124,3660,3,1,0,0,0,5,7.64,0
125,3660,3,1,0,0,0,5,10.25,0
128,3660,3,1,0,0,0,5,12.65,0
129,3660,3,1,0,0,0,5,53.3,0
130,3660,3,1,0,13,0,14,93.53,0
131,3660,3,1,0,0,0,5,16.83,0
132,3660,3,1,0,0,0,5,23.63,0
133,3660,3,1,0,0,0,5,0.68,0
134,3660,3,1,0,0,0,5,40.1,0
139,3660,3,1,0,44,0,13,26.54,0
140,3660,3,1,0,0,0,5,18.64,0
141,3660,3,1,0,0,0,5,8.62,0
142,3660,3,1,0,0,0,5,9.7,0
143,3660,3,1,0,0,0,5,34.37,0
144,3660,3,1,0,0,0,5,32.51,0
145,3660,3,1,0,0,0,5,30.45,0
146,3660,3,1,0,0,0,5,11.98,0
147,3660,3,1,0,0,0,5,28.71,0
148,3660,3,1,0,0,0,5,20.45,0
149,3660,3,1,0,6,0,6,623.88,1
150,3660,3,1,0,0,0,5,17.71,0
152,3660,3,1,0,0,0,5,17.35,0
153,3660,3,1,0,0,0,5,8.51,0
154,3660,3,1,0,15,0,13,101.95,0
154,3660,3,1,0,44,0,13,47.14,0
154,3660,3,1,0,29,0,13,172.99,0
155,3660,3,1,0,0,0,5,49.58,0
156,3660,3,1,0,0,0,5,11.66,0
158,3660,3,1,0,0,0,5,19.17,0
159,3660,3,1,0,0,0,5,41.23,0
120,3661,3,1,0,0,0,5,0.64,0
121,3661,3,1,0,0,0,5,16.74,0
122,3661,3,1,0,0,0,5,16.62,0
123,3661,3,1,0,0,0,5,1.27,0
124,3661,3,1,0,0,0,5,44.09,0
125,3661,3,1,0,0,0,5,28.33,0
126,3661,3,1,0,0,0,5,45.31,0
127,3661,3,1,0,0,0,5,36.76,0
128,3661,3,1,0,0,0,5,29.16,0
129,3661,3,1,0,0,0,5,9.33,0
130,3661,3,1,0,17,0,9,46.36,1
130,3661,3,1,0,0,0,5,41.19,0
131,3661,3,1,0,0,0,5,47.01,0
132,3661,3,1,0,0,0,5,55.4,0
133,3661,3,1,0,0,0,5,60.7,0
134,3661,3,1,0,0,0,5,18.27,0
135,3661,3,1,0,0,0,5,22.03,0
138,3661,3,1,0,0,0,5,24.97,0
139,3661,3,1,0,0,0,5,20.04,0
140,3661,3,1,0,0,0,5,31.47,0
141,3661,3,1,0,0,0,5,44.05,0
173,3661,3,1,0,5,0,8,24.1,0
174,3661,3,1,0,4,0,6,257.61,0
175,3661,3,1,0,1,0,5,9.2,0
176,3661,3,1,0,1,0,5,5.0,0
177,3661,3,1,0,1,0,5,29.49,0
178,3661,3,1,0,1,0,5,2.91,0
179,3661,3,1,0,1,0,5,57.64,0
15,3665,0,0,0,6,0,6,26.1,0
26,3665,0,0,0,6,0,6,45.38,0
26,3665,0,0,0,2,0,6,114.57,0
43,3665,0,0,0,35,0,18,4043.96,1
49,3665,0,0,0,6,0,6,135.19,0
49,3665,0,0,0,2,0,6,177.59,0
69,3665,0,0,0,25,0,15,35.16,0
78,3665,0,0,0,22,0,12,84.41,0
85,3665,0,0,0,7,0,6,224.7,0
109,3665,0,0,0,22,0,12,95.43,0
109,3665,0,0,0,48,0,12,18.46,0
111,3665,0,0,0,3,0,7,211.09,1
176,3665,0,0,0,13,0,14,1.68,1
178,3665,0,0,0,20,0,13,81.03,0
15,3666,0,1,0,25,0,15,8.83,0
24,3666,0,1,0,25,0,15,93.74,0
45,3666,0,1,0,12,0,13,30.93,0
51,3666,0,1,0,25,0,15,14.99,0
71,3666,0,1,0,22,0,12,4.76,0
74,3666,0,1,0,38,0,19,313.24,1
75,3666,0,1,0,7,0,6,199.51,0
85,3666,0,1,0,22,0,12,181.9,0
85,3666,0,1,0,48,0,12,9.07,0
111,3666,0,1,0,20,0,13,172.12,1
128,3666,0,1,0,7,0,6,299.19,0
153,3666,0,1,0,25,0,15,15.91,0
167,3666,0,1,0,6,0,6,183.53,1
167,3666,0,1,0,16,0,16,462.04,1
15,3667,2,0,0,3,0,7,72.21,0
17,3667,2,0,0,6,0,6,12.27,0
21,3667,2,0,0,3,0,7,18.02,0
37,3667,2,0,0,3,0,7,150.0,0
39,3667,2,0,0,12,0,13,53.28,0
82,3667,2,0,0,22,0,12,491.43,1
97,3667,2,0,0,25,0,15,37.71,0
98,3667,2,0,0,12,0,13,33.97,0
98,3667,2,0,0,20,0,13,1.51,0
105,3667,2,0,0,12,0,13,139.35,0
105,3667,2,0,0,20,0,13,102.83,0
105,3667,2,0,0,15,0,13,100.09,0
106,3667,2,0,0,0,0,5,38.42,0
107,3667,2,0,0,0,0,5,3.62,0
107,3667,2,0,0,13,0,14,202.61,1
108,3667,2,0,0,0,0,5,12.77,0
109,3667,2,0,0,0,0,5,28.06,0
110,3667,2,0,0,0,0,5,16.46,0
111,3667,2,0,0,0,0,5,3.39,0
112,3667,2,0,0,0,0,5,1.53,0
113,3667,2,0,0,0,0,5,12.43,0
114,3667,2,0,0,0,0,5,31.38,0
115,3667,2,0,0,15,0,13,42.14,0
115,3667,2,0,0,44,0,13,1.66,0
117,3667,2,0,0,0,0,5,16.15,0
142,3667,2,0,0,0,0,5,5.59,0
143,3667,2,0,0,0,0,5,1.66,0
144,3667,2,0,0,0,0,5,51.71,0
145,3667,2,0,0,0,0,5,31.34,0
146,3667,2,0,0,0,0,5,17.35,0
147,3667,2,0,0,0,0,5,39.92,0
149,3667,2,0,0,0,0,5,60.62,0
150,3667,2,0,0,0,0,5,16.16,0
151,3667,2,0,0,9,0,10,16.65,0
152,3667,2,0,0,0,0,5,28.55,0
152,3667,2,0,0,35,0,18,4265.41,1
153,3667,2,0,0,0,0,5,1.85,0
154,3667,2,0,0,0,0,5,27.55,0
155,3667,2,0,0,0,0,5,43.02,0
156,3667,2,0,0,0,0,5,31.44,0
157,3667,2,0,0,0,0,5,30.96,0
158,3667,2,0,0,0,0,5,29.88,0
159,3667,2,0,0,15,0,13,81.26,0
159,3667,2,0,0,44,0,13,90.89,0
159,3667,2,0,0,29,0,13,78.9,0
159,3667,2,0,0,28,0,13,8.13,0
172,3667,2,0,0,0,0,5,29.13,0
173,3667,2,0,0,0,0,5,23.9,0
174,3667,2,0,0,0,0,5,28.27,0
175,3667,2,0,0,9,0,10,2.44,0
176,3667,2,0,0,0,0,5,39.37,0
177,3667,2,0,0,0,0,5,27.11,0
178,3667,2,0,0,0,0,5,10.55,0
179,3667,2,0,0,0,0,5,25.35,0
15,3669,1,0,0,20,0,13,66.57,0
36,3669,1,0,0,12,0,13,105.48,0
82,3669,1,0,0,2,0,6,176.33,1
117,3669,1,0,0,6,0,6,167.67,0
122,3669,1,0,0,22,0,12,194.36,1
138,3669,1,0,0,6,0,6,74.67,0
138,3669,1,0,0,2,0,6,218.35,0
158,3669,1,0,0,12,0,13,115.05,0
158,3669,1,0,0,20,0,13,45.8,0
175,3669,1,0,0,22,0,12,69.07,0
176,3669,1,0,0,22,0,12,4.49,1
178,3669,1,0,0,20,0,13,79.85,0
15,3671,5,1,0,30,0,16,69.62,1
19,3671,5,1,0,20,0,13,0.94,0
22,3671,5,1,0,22,0,12,454.4,1
53,3671,5,1,0,0,0,5,11.0,0
54,3671,5,1,0,0,0,5,43.82,0
55,3671,5,1,0,0,0,5,10.25,0
56,3671,5,1,0,0,0,5,6.85,0
57,3671,5,1,0,0,0,5,25.58,0
58,3671,5,1,0,0,0,5,35.75,0
59,3671,5,1,0,0,0,5,23.86,0
60,3671,5,1,0,0,0,5,13.65,0
61,3671,5,1,0,0,0,5,20.73,0
62,3671,5,1,0,0,0,5,38.23,0
62,3671,5,1,0,6,0,6,499.58,1
63,3671,5,1,0,0,0,5,41.93,0
64,3671,5,1,0,0,0,5,30.53,0
65,3671,5,1,0,0,0,5,39.45,0
66,3671,5,1,0,0,0,5,54.8,0
67,3671,5,1,0,0,0,5,20.86,0
68,3671,5,1,0,0,0,5,25.12,0
69,3671,5,1,0,0,0,5,7.13,0
70,3671,5,1,0,0,0,5,60.99,0
71,3671,5,1,0,33,0,17,22.92,0
73,3671,5,1,0,0,0,5,25.99,0
90,3671,5,1,0,1,0,5,21.16,0
91,3671,5,1,0,1,0,5,12.66,0
92,3671,5,1,0,1,0,5,24.52,0
93,3671,5,1,0,1,0,5,7.1,0
94,3671,5,1,0,1,0,5,28.23,0
95,3671,5,1,0,1,0,5,1.48,0
96,3671,5,1,0,1,0,5,64.06,0
97,3671,5,1,0,1,0,5,53.29,0
98,3671,5,1,0,1,0,5,16.76,0
99,3671,5,1,0,1,0,5,43.42,0
99,3671,5,1,0,38,0,19,158.75,1
100,3671,5,1,0,5,0,8,7.55,0
101,3671,5,1,0,1,0,5,24.2,0
102,3671,5,1,0,1,0,5,43.98,0
103,3671,5,1,0,43,0,9,120.9,0
104,3671,5,1,0,0,0,5,22.58,0
104,3671,5,1,0,1,0,5,30.95,0
105,3671,5,1,0,1,0,5,3.69,0
106,3671,5,1,0,1,0,5,42.41,0
107,3671,5,1,0,1,0,5,28.23,0
108,3671,5,1,0,1,0,5,26.09,0
109,3671,5,1,0,1,0,5,52.61,0
110,3671,5,1,0,1,0,5,42.43,0
111,3671,5,1,0,25,0,15,360.99,1
111,3671,5,1,0,1,0,5,28.58,0
112,3671,5,1,0,1,0,5,11.18,0
113,3671,5,1,0,1,0,5,32.56,0
114,3671,5,1,0,1,0,5,53.23,0
115,3671,5,1,0,1,0,5,37.61,0
116,3671,5,1,0,1,0,5,41.23,0
117,3671,5,1,0,1,0,5,38.82,0
118,3671,5,1,0,1,0,5,0.91,0
119,3671,5,1,0,1,0,5,72.73,0
120,3671,5,1,0,1,0,5,2.65,0
121,3671,5,1,0,1,0,5,34.87,0
122,3671,5,1,0,1,0,5,10.96,0
123,3671,5,1,0,1,0,5,18.17,0
124,3671,5,1,0,1,0,5,48.03,0
125,3671,5,1,0,1,0,5,30.89,0
126,3671,5,1,0,5,0,8,125.14,0
127,3671,5,1,0,1,0,5,4.49,0
128,3671,5,1,0,1,0,5,34.99,0
129,3671,5,1,0,5,0,8,3.8,0
130,3671,5,1,0,1,0,5,38.89,0
131,3671,5,1,0,22,0,12,69.77,1
131,3671,5,1,0,1,0,5,26.46,0
132,3671,5,1,0,1,0,5,4.13,0
133,3671,5,1,0,1,0,5,6.59,0
134,3671,5,1,0,1,0,5,14.88,0
135,3671,5,1,0,1,0,5,45.11,0
136,3671,5,1,0,1,0,5,19.52,0
138,3671,5,1,0,1,0,5,36.76,0
139,3671,5,1,0,1,0,5,28.36,0
140,3671,5,1,0,1,0,5,20.33,0
141,3671,5,1,0,1,0,5,34.83,0
167,3671,5,1,0,5,0,8,31.76,0
168,3671,5,1,0,1,0,5,30.21,0
169,3671,5,1,0,1,0,5,53.53,0
170,3671,5,1,0,1,0,5,29.76,0
171,3671,5,1,0,1,0,5,4.58,0
172,3671,5,1,0,1,0,5,47.46,0
173,3671,5,1,0,1,0,5,15.91,0
174,3671,5,1,0,1,0,5,11.54,0
175,3671,5,1,0,4,0,6,72.48,0
176,3671,5,1,0,1,0,5,13.47,0
176,3671,5,1,0,22,0,12,105.81,1
177,3671,5,1,0,43,0,9,114.12,0
178,3671,5,1,0,0,0,5,12.35,0
178,3671,5,1,0,1,0,5,29.3,0
179,3671,5,1,0,1,0,5,22.57,0
15,3674,4,1,0,0,0,5,30.5,0
17,3674,4,1,0,0,0,5,13.17,0
18,3674,4,1,0,0,0,5,3.76,0
19,3674,4,1,0,0,0,5,59.07,0
20,3674,4,1,0,0,0,5,6.38,0
21,3674,4,1,0,0,0,5,42.25,0
160,3674,4,1,0,5,0,8,39.54,0
161,3674,4,1,0,1,0,5,39.85,0
162,3674,4,1,0,1,0,5,71.2,0
163,3674,4,1,0,1,0,5,0.93,0
164,3674,4,1,0,1,0,5,24.02,0
165,3674,4,1,0,1,0,5,19.33,0
166,3674,4,1,0,1,0,5,36.19,0
167,3674,4,1,0,1,0,5,46.68,0
168,3674,4,1,0,1,0,5,1.85,0
169,3674,4,1,0,1,0,5,14.41,0
170,3674,4,1,0,12,0,13,59.57,1
170,3674,4,1,0,1,0,5,29.74,0
171,3674,4,1,0,5,0,8,47.65,0
172,3674,4,1,0,1,0,5,4.69,0
173,3674,4,1,0,1,0,5,27.36,0
175,3674,4,1,0,1,0,5,4.43,0
176,3674,4,1,0,1,0,5,44.29,0
178,3674,4,1,0,4,0,6,1.49,0
178,3674,4,1,0,42,0,6,7.71,0
179,3674,4,1,0,1,0,5,17.52,0
15,3675,1,0,0,11,0,12,112.42,0
128,3675,1,0,0,1,0,5,13.01,0
129,3675,1,0,0,1,0,5,23.8,0
130,3675,1,0,0,14,0,15,15.68,0
131,3675,1,0,0,1,0,5,15.12,0
132,3675,1,0,0,1,0,5,27.43,0
133,3675,1,0,0,1,0,5,23.99,0
135,3675,1,0,0,1,0,5,19.97,0
136,3675,1,0,0,1,0,5,27.67,0
137,3675,1,0,0,1,0,5,10.49,0
138,3675,1,0,0,1,0,5,47.2,0
138,3675,1,0,0,16,0,16,46.03,1
139,3675,1,0,0,1,0,5,41.96,0
140,3675,1,0,0,1,0,5,65.67,0
141,3675,1,0,0,1,0,5,8.01,0
142,3675,1,0,0,1,0,5,32.79,0
144,3675,1,0,0,1,0,5,6.29,0
145,3675,1,0,0,1,0,5,15.29,0
146,3675,1,0,0,1,0,5,55.28,0
147,3675,1,0,0,1,0,5,27.14,0
148,3675,1,0,0,5,0,8,66.65,0
149,3675,1,0,0,1,0,5,18.33,0
171,3675,1,0,0,1,0,5,65.02,0
172,3675,1,0,0,1,0,5,47.01,0
173,3675,1,0,0,1,0,5,20.67,0
174,3675,1,0,0,1,0,5,31.76,0
175,3675,1,0,0,1,0,5,13.74,0
176,3675,1,0,0,1,0,5,30.91,0
177,3675,1,0,0,1,0,5,12.49,0
178,3675,1,0,0,1,0,5,14.73,0
179,3675,1,0,0,1,0,5,51.03,0
15,3676,2,1,0,12,0,13,9.3,0
20,3676,2,1,0,25,0,15,178.0,1
21,3676,2,1,0,3,0,7,89.03,0
25,3676,2,1,0,35,0,18,3240.69,1
29,3676,2,1,0,16,0,16,32.1,0
31,3676,2,1,0,0,0,5,38.85,0
32,3676,2,1,0,0,0,5,23.24,0
33,3676,2,1,0,0,0,5,11.47,0
34,3676,2,1,0,13,0,14,18.91,0
35,3676,2,1,0,0,0,5,33.83,0
36,3676,2,1,0,0,0,5,17.86,0
37,3676,2,1,0,0,0,5,3.62,0
38,3676,2,1,0,0,0,5,20.18,0
39,3676,2,1,0,0,0,5,65.55,0
92,3676,2,1,0,36,0,15,100.28,0
93,3676,2,1,0,0,0,5,11.57,0
93,3676,2,1,0,1,0,5,12.27,0
94,3676,2,1,0,1,0,5,48.29,0
96,3676,2,1,0,1,0,5,42.75,0
97,3676,2,1,0,1,0,5,14.29,0
98,3676,2,1,0,1,0,5,47.91,0
99,3676,2,1,0,1,0,5,21.3,0
100,3676,2,1,0,1,0,5,19.06,0
101,3676,2,1,0,1,0,5,27.08,0
102,3676,2,1,0,20,0,13,53.57,1
103,3676,2,1,0,1,0,5,19.13,0
104,3676,2,1,0,1,0,5,10.35,0
105,3676,2,1,0,1,0,5,19.81,0
106,3676,2,1,0,1,0,5,30.72,0
107,3676,2,1,0,1,0,5,40.32,0
108,3676,2,1,0,1,0,5,42.52,0
109,3676,2,1,0,1,0,5,47.99,0
110,3676,2,1,0,1,0,5,19.04,0
111,3676,2,1,0,1,0,5,34.87,0
112,3676,2,1,0,1,0,5,21.92,0
178,3676,2,1,0,0,0,5,32.19,0
179,3676,2,1,0,0,0,5,17.6,0
16,3678,2,0,0,12,0,13,65.63,0
41,3678,2,0,0,6,0,6,77.67,0
59,3678,2,0,0,3,0,7,65.63,0
83,3678,2,0,0,12,0,13,15.92,0
83,3678,2,0,0,21,0,13,79.52,0
94,3678,2,0,0,6,0,6,95.9,0
140,3678,2,0,0,6,0,6,100.94,0
140,3678,2,0,0,2,0,6,70.05,0
153,3678,2,0,0,6,0,6,794.94,1
16,3680,3,1,0,11,0,12,862.53,1
29,3680,3,1,0,35,0,18,184.93,0
30,3680,3,1,0,0,0,5,15.87,0
31,3680,3,1,0,0,0,5,32.58,0
32,3680,3,1,0,41,0,19,273.69,1
33,3680,3,1,0,0,0,5,8.0,0
34,3680,3,1,0,0,0,5,41.1,0
35,3680,3,1,0,0,0,5,50.25,0
36,3680,3,1,0,0,0,5,29.38,0
37,3680,3,1,0,0,0,5,13.41,0
38,3680,3,1,0,0,0,5,24.9,0
39,3680,3,1,0,0,0,5,24.13,0
40,3680,3,1,0,0,0,5,16.36,0
41,3680,3,1,0,0,0,5,12.61,0
42,3680,3,1,0,0,0,5,8.13,0
43,3680,3,1,0,35,0,18,1042.53,1
43,3680,3,1,0,0,0,5,31.23,0
44,3680,3,1,0,0,0,5,36.51,0
45,3680,3,1,0,0,0,5,15.83,0
46,3680,3,1,0,0,0,5,6.95,0
47,3680,3,1,0,0,0,5,11.79,0
48,3680,3,1,0,0,0,5,16.99,0
49,3680,3,1,0,0,0,5,50.9,0
50,3680,3,1,0,0,0,5,44.99,0
51,3680,3,1,0,0,0,5,39.82,0
52,3680,3,1,0,0,0,5,9.46,0
53,3680,3,1,0,0,0,5,23.68,0
54,3680,3,1,0,15,0,13,37.08,0
55,3680,3,1,0,0,0,5,1.24,0
56,3680,3,1,0,0,0,5,18.63,0
57,3680,3,1,0,0,0,5,51.21,0
58,3680,3,1,0,0,0,5,1.51,0
59,3680,3,1,0,0,0,5,66.06,0
60,3680,3,1,0,12,0,13,76.33,1
61,3680,3,1,0,0,0,5,22.11,0
62,3680,3,1,0,0,0,5,24.88,0
63,3680,3,1,0,0,0,5,4.16,0
64,3680,3,1,0,0,0,5,10.79,0
65,3680,3,1,0,0,0,5,8.46,0
66,3680,3,1,0,0,0,5,2.62,0
67,3680,3,1,0,0,0,5,5.3,0
68,3680,3,1,0,0,0,5,39.57,0
69,3680,3,1,0,0,0,5,29.46,0
70,3680,3,1,0,0,0,5,32.74,0
102,3680,3,1,0,1,0,5,23.86,0
103,3680,3,1,0,1,0,5,11.89,0
104,3680,3,1,0,1,0,5,57.12,0
105,3680,3,1,0,5,0,8,58.94,0
106,3680,3,1,0,1,0,5,27.18,0
107,3680,3,1,0,1,0,5,5.53,0
108,3680,3,1,0,1,0,5,30.88,0
109,3680,3,1,0,1,0,5,29.43,0
110,3680,3,1,0,1,0,5,15.52,0
111,3680,3,1,0,1,0,5,0.86,0
112,3680,3,1,0,22,0,12,94.11,1
113,3680,3,1,0,1,0,5,20.48,0
114,3680,3,1,0,1,0,5,25.56,0
115,3680,3,1,0,1,0,5,4.16,0
116,3680,3,1,0,1,0,5,8.51,0
117,3680,3,1,0,1,0,5,35.57,0
118,3680,3,1,0,1,0,5,56.47,0
119,3680,3,1,0,1,0,5,47.96,0
120,3680,3,1,0,1,0,5,36.98,0
121,3680,3,1,0,1,0,5,6.55,0
122,3680,3,1,0,1,0,5,13.42,0
140,3680,3,1,0,1,0,5,24.26,0
141,3680,3,1,0,1,0,5,7.18,0
143,3680,3,1,0,1,0,5,50.32,0
144,3680,3,1,0,1,0,5,21.64,0
145,3680,3,1,0,1,0,5,18.52,0
146,3680,3,1,0,5,0,8,83.21,0
147,3680,3,1,0,1,0,5,15.93,0
149,3680,3,1,0,1,0,5,17.77,0
150,3680,3,1,0,1,0,5,8.65,0
151,3680,3,1,0,1,0,5,10.74,0
152,3680,3,1,0,20,0,13,158.12,1
152,3680,3,1,0,1,0,5,30.5,0
153,3680,3,1,0,1,0,5,44.95,0
154,3680,3,1,0,1,0,5,9.1,0
155,3680,3,1,0,1,0,5,36.88,0
156,3680,3,1,0,1,0,5,23.28,0
157,3680,3,1,0,1,0,5,20.13,0
158,3680,3,1,0,5,0,8,70.69,0
159,3680,3,1,0,1,0,5,28.61,0
160,3680,3,1,0,1,0,5,40.99,0
161,3680,3,1,0,1,0,5,40.51,0
174,3680,3,1,0,1,0,5,88.51,0
175,3680,3,1,0,1,0,5,20.92,0
176,3680,3,1,0,1,0,5,3.34,0
177,3680,3,1,0,1,0,5,1.04,0
178,3680,3,1,0,1,0,5,32.39,0
179,3680,3,1,0,1,0,5,25.05,0
16,3682,1,0,0,6,0,6,285.6,0
41,3682,1,0,0,12,0,13,97.53,0
45,3682,1,0,0,12,0,13,52.22,0
45,3682,1,0,0,20,0,13,88.0,0
53,3682,1,0,0,35,0,18,4038.22,1
68,3682,1,0,0,30,0,16,94.24,0
76,3682,1,0,0,9,0,10,92.16,0
77,3682,1,0,0,0,0,5,3.75,0
78,3682,1,0,0,0,0,5,12.81,0
80,3682,1,0,0,0,0,5,23.66,0
81,3682,1,0,0,0,0,5,26.17,0
82,3682,1,0,0,0,0,5,11.34,0
83,3682,1,0,0,0,0,5,4.02,0
84,3682,1,0,0,0,0,5,40.64,0
85,3682,1,0,0,0,0,5,28.7,0
102,3682,1,0,0,0,0,5,5.56,0
103,3682,1,0,0,0,0,5,4.5,0
104,3682,1,0,0,0,0,5,24.59,0
105,3682,1,0,0,0,0,5,33.73,0
106,3682,1,0,0,0,0,5,2.88,0
108,3682,1,0,0,0,0,5,17.78,0
109,3682,1,0,0,0,0,5,19.91,0
110,3682,1,0,0,13,0,14,67.63,0
111,3682,1,0,0,3,0,7,6.86,0
150,3682,1,0,0,16,0,16,81.22,0
158,3682,1,0,0,35,0,18,1496.0,1
171,3682,1,0,0,13,0,14,14.77,0
172,3682,1,0,0,5,0,8,65.4,0
173,3682,1,0,0,1,0,5,57.71,0
175,3682,1,0,0,1,0,5,5.05,0
176,3682,1,0,0,1,0,5,3.28,0
177,3682,1,0,0,1,0,5,20.34,0
178,3682,1,0,0,1,0,5,14.84,0
179,3682,1,0,0,1,0,5,20.19,0
16,3683,2,1,0,20,0,13,34.54,0
49,3683,2,1,0,6,0,6,3.93,1
58,3683,2,1,0,35,0,18,6163.01,1
61,3683,2,1,0,6,0,6,350.38,1
69,3683,2,1,0,9,0,10,42.91,0
69,3683,2,1,0,3,0,7,286.6,1
70,3683,2,1,0,0,0,5,36.48,0
71,3683,2,1,0,0,0,5,35.81,0
72,3683,2,1,0,0,0,5,20.85,0
72,3683,2,1,0,22,0,12,90.22,1
73,3683,2,1,0,0,0,5,44.56,0
74,3683,2,1,0,0,0,5,13.48,0
75,3683,2,1,0,0,0,5,32.72,0
76,3683,2,1,0,0,0,5,15.13,0
77,3683,2,1,0,0,0,5,10.1,0
78,3683,2,1,0,0,0,5,9.75,0
79,3683,2,1,0,0,0,5,33.09,0
81,3683,2,1,0,0,0,5,12.37,0
82,3683,2,1,0,0,0,5,49.53,0
83,3683,2,1,0,33,0,17,62.67,0
106,3683,2,1,0,0,0,5,9.73,0
107,3683,2,1,0,0,0,5,29.47,0
108,3683,2,1,0,0,0,5,73.86,0
109,3683,2,1,0,0,0,5,35.55,0
110,3683,2,1,0,0,0,5,24.15,0
111,3683,2,1,0,0,0,5,30.43,0
112,3683,2,1,0,0,0,5,24.28,0
113,3683,2,1,0,0,0,5,20.82,0
114,3683,2,1,0,0,0,5,25.54,0
115,3683,2,1,0,0,0,5,1.2,0
116,3683,2,1,0,22,0,12,166.4,1
117,3683,2,1,0,0,0,5,46.09,0
118,3683,2,1,0,0,0,5,26.53,0
119,3683,2,1,0,0,0,5,36.94,0
120,3683,2,1,0,0,0,5,10.69,0
121,3683,2,1,0,0,0,5,26.32,0
