step,customer_id,age,gender,region,merchant,transaction_type,category,amount,fraud
40,5988,7,2,0,48,0,18,0.0,0
41,5988,7,2,0,49,0,18,0.0,0
42,5988,7,2,0,48,0,18,340.6989574432373,0
43,5988,7,2,0,48,0,17,0.0,0
44,5988,7,2,0,49,0,18,1330.1363587379456,0
45,5988,7,2,0,48,0,18,0.0,0
46,5988,7,2,0,49,0,18,1568.0524706840515,-1
47,5988,7,2,0,49,0,18,0.0,0
48,5988,7,2,0,49,0,18,0.0,-1
49,5988,7,2,0,49,0,18,1764.5902931690216,0
50,5988,7,2,0,48,0,18,0.0,0
51,5988,7,2,0,49,0,18,0.0,-1
52,5988,7,2,0,49,0,18,0.0,0
53,5988,7,2,0,49,0,18,0.0,-1
54,5988,7,2,0,48,0,17,0.0,0
55,5988,7,2,0,48,0,18,0.0,0
56,5988,7,2,0,49,0,18,1334.2458009719849,-1
57,5988,7,2,0,49,0,18,0.0,-1
58,5988,7,2,0,48,0,17,0.0,0
59,5988,7,2,0,48,0,17,0.0,0
60,5988,7,2,0,49,0,18,0.0,0
61,5988,7,2,0,48,0,18,0.0,0
62,5988,7,2,0,48,0,18,0.0,0
63,5988,7,2,0,49,0,18,0.0,-1
64,5988,7,2,0,49,0,18,0.0,0
65,5988,7,2,0,49,0,18,0.0,-1
66,5988,7,2,0,49,0,18,2460.749000310898,-1
67,5988,7,2,0,49,0,18,0.0,0
68,5988,7,2,0,49,0,18,0.0,0
69,5988,7,2,0,49,0,18,0.0,-1
70,5988,7,2,0,48,0,18,0.0,0
71,5988,7,2,0,49,0,18,0.0,0
72,5988,7,2,0,49,0,18,0.0,-1
73,5988,7,2,0,49,0,18,0.0,0
74,5988,7,2,0,49,0,18,0.0,0
75,5988,7,2,0,48,0,18,0.0,0
76,5988,7,2,0,49,0,18,0.0,-1
77,5988,7,2,0,48,0,18,0.0,0
78,5988,7,2,0,48,0,17,0.0,0
79,5988,7,2,0,49,0,18,2394.566386938095,-1
80,5988,7,2,0,49,0,18,0.0,-1
81,5988,7,2,0,49,0,18,2657.3267579078674,-1
82,5988,7,2,0,49,0,18,0.0,-1
83,5988,7,2,0,48,0,17,0.0,0
84,5988,7,2,0,48,0,17,0.0,0
85,5988,7,2,0,49,0,18,926.2054413557051,0
86,5988,7,2,0,49,0,18,417.2254726290703,0
87,5988,7,2,0,49,0,18,0.0,0
88,5988,7,2,0,49,0,18,0.0,-1
89,5988,7,2,0,49,0,18,1392.7070796489716,-1
90,5988,7,2,0,49,0,18,0.0,-1
91,5988,7,2,0,49,0,18,0.0,0
92,5988,7,2,0,49,0,18,0.0,0
93,5988,7,2,0,49,0,18,0.0,0
94,5988,7,2,0,48,0,17,0.0,0
95,5988,7,2,0,49,0,18,0.0,0
96,5988,7,2,0,48,0,18,24.83234042301774,0
97,5988,7,2,0,48,0,18,0.0,0
98,5988,7,2,0,49,0,18,0.0,0
99,5988,7,2,0,49,0,18,0.0,-1
100,5988,7,2,0,49,0,18,0.0,-1
101,5988,7,2,0,49,0,18,0.0,0
102,5988,7,2,0,49,0,18,0.0,0
103,5988,7,2,0,49,0,18,0.0,-1
104,5988,7,2,0,49,0,18,0.0,0
105,5988,7,2,0,49,0,18,0.0,0
106,5988,7,2,0,49,0,18,0.0,-1
107,5988,7,2,0,49,0,18,0.0,-1
108,5988,7,2,0,49,0,18,0.0,0
109,5988,7,2,0,49,0,18,0.0,0
110,5988,7,2,0,49,0,18,1872.9327619075773,0
111,5988,7,2,0,48,0,18,368.8346967101097,0
112,5988,7,2,0,48,0,18,499.6707662940025,0
113,5988,7,2,0,49,0,18,0.0,-1
114,5988,7,2,0,49,0,18,0.0,-1
115,5988,7,2,0,49,0,18,0.0,0
116,5988,7,2,0,49,0,18,0.0,-1
117,5988,7,2,0,48,0,17,0.0,0
118,5988,7,2,0,49,0,18,0.0,-1
119,5988,7,2,0,48,0,17,0.0,0
120,5988,7,2,0,49,0,18,1467.3812687397003,0
121,5988,7,2,0,49,0,18,0.0,0
122,5988,7,2,0,48,0,18,0.0,0
123,5988,7,2,0,49,0,18,1691.7066276073456,0
124,5988,7,2,0,49,0,18,37.43845038115978,0
125,5988,7,2,0,49,0,18,0.0,0
126,5988,7,2,0,48,0,18,0.0,0
127,5988,7,2,0,49,0,18,0.0,-1
128,5988,7,2,0,48,0,17,0.0,0
129,5988,7,2,0,49,0,18,0.0,0
130,5988,7,2,0,49,0,18,0.0,0
131,5988,7,2,0,49,0,18,0.0,-1
132,5988,7,2,0,48,0,18,489.66601490974426,0
133,5988,7,2,0,49,0,18,0.0,0
134,5988,7,2,0,49,0,18,0.0,0
135,5988,7,2,0,49,0,18,0.0,-1
136,5988,7,2,0,48,0,17,0.0,0
137,5988,7,2,0,48,0,18,381.38095289468765,0
138,5988,7,2,0,49,0,18,0.0,-1
139,5988,7,2,0,48,0,17,0.0,0
140,5988,7,2,0,48,0,18,0.0,0
141,5988,7,2,0,49,0,18,1262.2468173503876,0
142,5988,7,2,0,49,0,18,0.0,-1
143,5988,7,2,0,48,0,18,0.0,0
144,5988,7,2,0,49,0,18,0.0,-1
145,5988,7,2,0,48,0,18,0.0,0
146,5988,7,2,0,49,0,18,3798.922300338745,-1
147,5988,7,2,0,48,0,17,0.0,0
148,5988,7,2,0,49,0,18,0.0,-1
149,5988,7,2,0,48,0,17,0.0,0
150,5988,7,2,0,48,0,18,0.0,0
151,5988,7,2,0,49,0,18,0.0,-1
152,5988,7,2,0,49,0,18,0.0,-1
153,5988,7,2,0,49,0,18,0.0,0
154,5988,7,2,0,48,0,17,0.0,0
155,5988,7,2,0,49,0,18,0.0,-1
156,5988,7,2,0,49,0,18,85.27837693691254,0
157,5988,7,2,0,49,0,18,0.0,0
158,5988,7,2,0,49,0,18,0.0,0
159,5988,7,2,0,48,0,18,0.0,0
160,5988,7,2,0,49,0,18,0.0,0
161,5988,7,2,0,48,0,17,0.0,0
162,5988,7,2,0,49,0,18,0.0,0
163,5988,7,2,0,49,0,18,0.0,-1
164,5988,7,2,0,49,0,18,1436.3738894462583,-1
165,5988,7,2,0,48,0,18,0.0,0
166,5988,7,2,0,49,0,18,0.0,0
167,5988,7,2,0,49,0,18,1302.9195368289948,-1
168,5988,7,2,0,49,0,18,0.0,-1
169,5988,7,2,0,49,0,18,19.77073960006237,0
170,5988,7,2,0,49,0,18,1160.2695286273956,0
171,5988,7,2,0,49,0,18,0.0,0
172,5988,7,2,0,49,0,18,0.0,-1
173,5988,7,2,0,49,0,18,108.00259187817574,0
174,5988,7,2,0,49,0,18,0.0,-1
175,5988,7,2,0,48,0,18,103.84266264736652,0
176,5988,7,2,0,49,0,18,1119.917780160904,-1
177,5988,7,2,0,49,0,18,0.0,0
178,5988,7,2,0,49,0,18,1637.7967596054075,-1
0,5989,7,3,0,49,0,18,428.3023998141289,0
1,5989,7,3,0,49,0,18,1904.491633176804,-1
2,5989,7,3,0,49,0,18,0.0,0
3,5989,7,3,0,49,0,18,0.0,0
4,5989,7,3,0,49,0,18,0.0,-1
5,5989,7,3,0,48,0,18,0.0,0
6,5989,7,3,0,48,0,18,191.43957644701004,0
7,5989,7,3,0,48,0,18,0.0,0
8,5989,7,3,0,49,0,18,3610.883355140686,-1
9,5989,7,3,0,48,0,17,0.0,0
10,5989,7,3,0,49,0,18,0.0,0
11,5989,7,3,0,48,0,18,0.0,0
12,5989,7,3,0,49,0,18,0.0,-1
13,5989,7,3,0,49,0,18,0.0,0
14,5989,7,3,0,49,0,18,0.0,-1
15,5989,7,3,0,49,0,18,127.5862567126751,-1
16,5989,7,3,0,49,0,18,0.0,-1
17,5989,7,3,0,49,0,18,0.0,-1
18,5989,7,3,0,49,0,18,0.0,0
19,5989,7,3,0,49,0,18,0.0,0
20,5989,7,3,0,49,0,18,217.02000871300697,0
21,5989,7,3,0,48,0,18,255.6741423904896,0
22,5989,7,3,0,49,0,18,0.0,0
23,5989,7,3,0,49,0,18,0.0,-1
24,5989,7,3,0,49,0,18,193.8556507229805,0
25,5989,7,3,0,49,0,18,0.0,0
26,5989,7,3,0,49,0,18,0.0,0
27,5989,7,3,0,48,0,18,0.0,0
28,5989,7,3,0,48,0,17,0.0,0
29,5989,7,3,0,49,0,18,0.0,-1
30,5989,7,3,0,49,0,18,2563.554048538208,-1
31,5989,7,3,0,49,0,18,463.7565091252327,-1
32,5989,7,3,0,49,0,18,0.0,-1
33,5989,7,3,0,48,0,17,161.20366752147677,0
34,5989,7,3,0,49,0,18,0.0,-1
35,5989,7,3,0,49,0,18,0.0,0
36,5989,7,3,0,48,0,18,0.0,0
37,5989,7,3,0,49,0,18,452.5242373347282,-1
38,5989,7,3,0,48,0,17,0.0,0
39,5989,7,3,0,49,0,18,0.0,-1
40,5989,7,3,0,49,0,18,0.0,0
41,5989,7,3,0,49,0,18,0.0,0
42,5989,7,3,0,49,0,18,2625.6313920021057,-1
43,5989,7,3,0,49,0,18,3192.315101623535,-1
44,5989,7,3,0,49,0,18,0.0,0
45,5989,7,3,0,49,0,18,601.6407907009125,0
46,5989,7,3,0,49,0,18,0.0,0
47,5989,7,3,0,49,0,18,1551.1959791183472,0
48,5989,7,3,0,48,0,18,0.0,0
49,5989,7,3,0,48,0,17,0.0,0
50,5989,7,3,0,49,0,18,1534.9303185939789,0
51,5989,7,3,0,49,0,18,0.0,0
52,5989,7,3,0,49,0,18,0.0,0
53,5989,7,3,0,49,0,18,0.0,0
54,5989,7,3,0,49,0,18,1697.4881291389463,0
55,5989,7,3,0,49,0,18,2979.210317134857,-1
56,5989,7,3,0,49,0,18,3353.618383407593,-1
57,5989,7,3,0,48,0,18,0.0,0
58,5989,7,3,0,49,0,18,2260.267585515976,-1
59,5989,7,3,0,49,0,18,0.0,0
60,5989,7,3,0,48,0,18,0.0,0
61,5989,7,3,0,49,0,18,1535.1343154907229,0
62,5989,7,3,0,49,0,18,805.6604117155075,0
63,5989,7,3,0,48,0,18,0.0,0
64,5989,7,3,0,49,0,18,0.0,0
65,5989,7,3,0,48,0,18,0.0,0
66,5989,7,3,0,49,0,18,0.0,0
67,5989,7,3,0,49,0,18,0.0,0
68,5989,7,3,0,48,0,17,0.0,0
69,5989,7,3,0,49,0,18,194.1543072462082,-1
70,5989,7,3,0,48,0,18,0.0,0
71,5989,7,3,0,49,0,18,1214.657947421074,0
72,5989,7,3,0,49,0,18,0.0,-1
73,5989,7,3,0,49,0,18,0.0,-1
74,5989,7,3,0,48,0,18,0.0,0
75,5989,7,3,0,49,0,18,0.0,-1
76,5989,7,3,0,49,0,18,1149.9392241239548,-1
77,5989,7,3,0,49,0,18,0.0,-1
78,5989,7,3,0,49,0,18,1459.481716156006,-1
79,5989,7,3,0,49,0,18,0.0,0
80,5989,7,3,0,49,0,18,0.0,-1
81,5989,7,3,0,49,0,18,2394.610047340393,-1
82,5989,7,3,0,49,0,18,528.1377583742142,-1
83,5989,7,3,0,49,0,18,0.0,0
84,5989,7,3,0,48,0,17,0.0,0
85,5989,7,3,0,49,0,18,0.0,-1
86,5989,7,3,0,49,0,18,1666.9203341007233,0
87,5989,7,3,0,49,0,18,0.0,0
88,5989,7,3,0,49,0,18,0.0,-1
89,5989,7,3,0,48,0,18,0.0,0
90,5989,7,3,0,49,0,18,546.5048924088478,0
91,5989,7,3,0,48,0,17,0.0,0
92,5989,7,3,0,49,0,18,0.0,-1
93,5989,7,3,0,49,0,18,0.0,-1
94,5989,7,3,0,49,0,18,0.0,0
95,5989,7,3,0,49,0,18,0.0,-1
96,5989,7,3,0,48,0,18,0.0,0
97,5989,7,3,0,49,0,18,0.0,0
98,5989,7,3,0,49,0,18,0.0,0
99,5989,7,3,0,48,0,18,0.0,0
100,5989,7,3,0,49,0,18,2146.7266976833344,-1
101,5989,7,3,0,49,0,18,0.0,-1
102,5989,7,3,0,49,0,18,0.0,0
103,5989,7,3,0,49,0,18,0.0,0
104,5989,7,3,0,49,0,18,0.0,-1
105,5989,7,3,0,49,0,18,0.0,0
106,5989,7,3,0,49,0,18,0.0,0
107,5989,7,3,0,48,0,18,0.0,0
108,5989,7,3,0,49,0,18,0.0,0
109,5989,7,3,0,49,0,18,0.0,-1
110,5989,7,3,0,49,0,18,1497.62824177742,-1
111,5989,7,3,0,49,0,18,0.0,-1
112,5989,7,3,0,49,0,18,0.0,0
113,5989,7,3,0,48,0,17,0.0,0
114,5989,7,3,0,48,0,18,0.0,0
115,5989,7,3,0,48,0,18,0.0,0
116,5989,7,3,0,48,0,18,3.1892023980617523,0
117,5989,7,3,0,48,0,18,0.0,0
118,5989,7,3,0,49,0,18,0.0,-1
119,5989,7,3,0,49,0,18,0.0,-1
120,5989,7,3,0,48,0,18,0.0,0
121,5989,7,3,0,49,0,18,0.0,-1
122,5989,7,3,0,49,0,18,0.0,0
123,5989,7,3,0,49,0,18,0.0,-1
124,5989,7,3,0,49,0,18,0.0,-1
125,5989,7,3,0,49,0,18,0.0,0
126,5989,7,3,0,49,0,18,0.0,0
127,5989,7,3,0,49,0,18,0.0,-1
128,5989,7,3,0,49,0,18,0.0,0
129,5989,7,3,0,49,0,18,0.0,0
130,5989,7,3,0,49,0,18,952.0088881254196,0
131,5989,7,3,0,49,0,18,0.0,-1
132,5989,7,3,0,49,0,18,0.0,-1
133,5989,7,3,0,48,0,18,0.0,0
134,5989,7,3,0,49,0,18,569.4467946887016,0
135,5989,7,3,0,49,0,18,1457.5864374637604,-1
136,5989,7,3,0,49,0,18,2346.916645765305,-1
137,5989,7,3,0,48,0,17,446.24462723732,0
138,5989,7,3,0,48,0,18,0.0,0
139,5989,7,3,0,49,0,18,0.0,-1
140,5989,7,3,0,49,0,18,0.0,0
141,5989,7,3,0,49,0,18,1395.363211631775,-1
142,5989,7,3,0,49,0,18,0.0,0
143,5989,7,3,0,49,0,18,1474.759727716446,0
144,5989,7,3,0,48,0,18,0.0,0
145,5989,7,3,0,49,0,18,1696.5818405151367,-1
146,5989,7,3,0,49,0,18,1083.2935571670532,0
147,5989,7,3,0,48,0,17,0.0,0
148,5989,7,3,0,49,0,18,2449.2301046848297,-1
149,5989,7,3,0,48,0,18,751.2402534484863,0
150,5989,7,3,0,49,0,18,126.3493485748768,0
151,5989,7,3,0,49,0,18,415.860079228878,0
0,5990,6,2,0,49,0,18,0.0,0
1,5990,6,2,0,49,0,18,0.0,-1
2,5990,6,2,0,49,0,18,506.8952217698097,-1
3,5990,6,2,0,49,0,18,170.0461283326149,0
4,5990,6,2,0,49,0,18,1502.0552277565002,-1
5,5990,6,2,0,49,0,18,0.0,0
6,5990,6,2,0,49,0,18,0.0,0
7,5990,6,2,0,49,0,18,0.0,-1
8,5990,6,2,0,48,0,17,205.21465688943863,0
9,5990,6,2,0,49,0,18,4006.86115026474,-1
10,5990,6,2,0,48,0,17,0.0,0
11,5990,6,2,0,49,0,18,0.0,-1
12,5990,6,2,0,49,0,18,0.0,-1
13,5990,6,2,0,49,0,18,947.4767744541168,-1
14,5990,6,2,0,48,0,18,0.0,0
15,5990,6,2,0,49,0,18,0.0,-1
16,5990,6,2,0,49,0,18,0.0,-1
17,5990,6,2,0,48,0,18,0.0,0
18,5990,6,2,0,48,0,17,0.0,0
19,5990,6,2,0,49,0,18,0.0,-1
20,5990,6,2,0,48,0,17,0.0,0
21,5990,6,2,0,49,0,18,0.0,0
22,5990,6,2,0,48,0,18,0.0,0
23,5990,6,2,0,48,0,18,0.0,0
24,5990,6,2,0,49,0,18,0.0,-1
25,5990,6,2,0,48,0,17,0.0,0
26,5990,6,2,0,49,0,18,0.0,0
27,5990,6,2,0,49,0,18,2263.493686914444,0
28,5990,6,2,0,49,0,18,0.0,-1
29,5990,6,2,0,49,0,18,0.0,0
30,5990,6,2,0,49,0,18,1772.3889648914335,0
31,5990,6,2,0,49,0,18,0.0,0
32,5990,6,2,0,49,0,18,0.0,0
33,5990,6,2,0,49,0,18,0.0,0
34,5990,6,2,0,48,0,17,0.0,0
35,5990,6,2,0,49,0,18,0.0,0
36,5990,6,2,0,49,0,18,0.0,0
37,5990,6,2,0,49,0,18,0.0,-1
38,5990,6,2,0,48,0,18,0.0,0
39,5990,6,2,0,48,0,17,0.0,0
40,5990,6,2,0,49,0,18,0.0,0
41,5990,6,2,0,49,0,18,0.0,0
42,5990,6,2,0,49,0,18,0.0,-1
43,5990,6,2,0,48,0,17,0.0,0
44,5990,6,2,0,49,0,18,94.21208873391151,0
45,5990,6,2,0,48,0,18,0.0,0
46,5990,6,2,0,48,0,18,0.0,0
47,5990,6,2,0,49,0,18,0.0,0
48,5990,6,2,0,49,0,18,0.0,0
49,5990,6,2,0,48,0,18,0.0,0
50,5990,6,2,0,49,0,18,0.0,0
51,5990,6,2,0,49,0,18,0.0,0
52,5990,6,2,0,48,0,18,762.719064950943,0
53,5990,6,2,0,49,0,18,0.0,0
54,5990,6,2,0,49,0,18,736.8909567594528,-1
55,5990,6,2,0,49,0,18,0.0,0
56,5990,6,2,0,49,0,18,0.0,-1
57,5990,6,2,0,49,0,18,0.0,0
58,5990,6,2,0,49,0,18,865.3479814529419,-1
59,5990,6,2,0,49,0,18,0.0,0
60,5990,6,2,0,49,0,18,0.0,-1
61,5990,6,2,0,49,0,18,0.0,0
62,5990,6,2,0,49,0,18,0.0,-1
63,5990,6,2,0,48,0,18,0.0,0
64,5990,6,2,0,49,0,18,0.0,0
65,5990,6,2,0,48,0,17,665.1120632886887,0
66,5990,6,2,0,49,0,18,0.0,0
67,5990,6,2,0,49,0,18,0.0,0
68,5990,6,2,0,49,0,18,0.0,0
69,5990,6,2,0,49,0,18,156.46718442440033,-1
70,5990,6,2,0,49,0,18,0.0,-1
71,5990,6,2,0,49,0,18,4743.585586547852,-1
72,5990,6,2,0,49,0,18,1362.990885972977,0
73,5990,6,2,0,49,0,18,0.0,0
74,5990,6,2,0,49,0,18,164.3720269203186,-1
75,5990,6,2,0,49,0,18,0.0,0
76,5990,6,2,0,49,0,18,0.0,-1
77,5990,6,2,0,49,0,18,0.0,-1
78,5990,6,2,0,49,0,18,2417.8802967071533,-1
79,5990,6,2,0,49,0,18,172.73066565394402,-1
80,5990,6,2,0,48,0,18,0.0,0
81,5990,6,2,0,49,0,18,0.0,0
82,5990,6,2,0,48,0,18,1090.637445449829,0
83,5990,6,2,0,48,0,17,0.0,0
84,5990,6,2,0,49,0,18,0.0,0
85,5990,6,2,0,48,0,17,0.0,0
86,5990,6,2,0,49,0,18,0.0,-1
87,5990,6,2,0,49,0,18,0.0,0
88,5990,6,2,0,48,0,18,0.0,0
89,5990,6,2,0,49,0,18,0.0,-1
0,5991,7,3,0,49,0,18,0.0,0
1,5991,7,3,0,49,0,18,0.0,-1
2,5991,7,3,0,49,0,18,0.0,-1
3,5991,7,3,0,49,0,18,0.0,0
4,5991,7,3,0,48,0,18,0.0,0
5,5991,7,3,0,49,0,18,1961.8532061576843,-1
6,5991,7,3,0,48,0,18,0.0,0
7,5991,7,3,0,49,0,18,0.0,-1
8,5991,7,3,0,49,0,18,0.0,0
9,5991,7,3,0,49,0,18,0.0,-1
10,5991,7,3,0,48,0,18,0.0,0
11,5991,7,3,0,49,0,18,0.0,-1
12,5991,7,3,0,49,0,18,0.0,-1
13,5991,7,3,0,49,0,18,0.0,-1
14,5991,7,3,0,49,0,18,0.0,0
15,5991,7,3,0,48,0,17,0.0,0
16,5991,7,3,0,48,0,17,0.0,0
17,5991,7,3,0,48,0,18,0.0,0
18,5991,7,3,0,49,0,18,0.0,0
19,5991,7,3,0,49,0,18,0.0,0
20,5991,7,3,0,49,0,18,1210.1928144693377,0
21,5991,7,3,0,49,0,18,0.0,-1
22,5991,7,3,0,49,0,18,0.0,0
23,5991,7,3,0,48,0,17,0.0,0
24,5991,7,3,0,49,0,18,0.0,-1
25,5991,7,3,0,48,0,17,0.0,0
26,5991,7,3,0,49,0,18,0.0,-1
27,5991,7,3,0,49,0,18,0.0,0
28,5991,7,3,0,49,0,18,953.6752104759216,-1
29,5991,7,3,0,48,0,17,0.0,0
30,5991,7,3,0,49,0,18,0.0,0
31,5991,7,3,0,49,0,18,2424.7927963733678,-1
32,5991,7,3,0,48,0,18,0.0,0
33,5991,7,3,0,48,0,17,0.0,0
34,5991,7,3,0,49,0,18,992.8250312805176,-1
35,5991,7,3,0,48,0,18,0.0,0
36,5991,7,3,0,49,0,18,0.0,-1
37,5991,7,3,0,48,0,18,0.0,0
38,5991,7,3,0,48,0,18,0.0,0
39,5991,7,3,0,48,0,17,416.3358360528946,0
40,5991,7,3,0,49,0,18,0.0,-1
41,5991,7,3,0,48,0,18,0.0,0
42,5991,7,3,0,48,0,17,0.0,0
43,5991,7,3,0,49,0,18,0.0,0
44,5991,7,3,0,49,0,18,0.0,-1
45,5991,7,3,0,49,0,18,0.0,-1
46,5991,7,3,0,49,0,18,147.2124457359314,0
47,5991,7,3,0,49,0,18,178.78731712698936,-1
48,5991,7,3,0,49,0,18,0.0,0
49,5991,7,3,0,48,0,17,0.0,0
50,5991,7,3,0,49,0,18,0.0,-1
51,5991,7,3,0,48,0,17,0.0,0
52,5991,7,3,0,49,0,18,0.0,0
53,5991,7,3,0,49,0,18,0.0,0
54,5991,7,3,0,49,0,18,0.0,0
55,5991,7,3,0,48,0,17,0.0,0
56,5991,7,3,0,49,0,18,0.0,0
57,5991,7,3,0,48,0,18,0.0,0
58,5991,7,3,0,48,0,17,0.0,0
59,5991,7,3,0,48,0,17,0.0,0
60,5991,7,3,0,49,0,18,0.0,-1
61,5991,7,3,0,49,0,18,0.0,0
62,5991,7,3,0,48,0,17,0.0,0
63,5991,7,3,0,48,0,18,605.9876456856728,0
64,5991,7,3,0,49,0,18,0.0,-1
65,5991,7,3,0,49,0,18,0.0,-1
66,5991,7,3,0,49,0,18,0.0,0
67,5991,7,3,0,49,0,18,1976.676732301712,0
68,5991,7,3,0,49,0,18,0.0,0
69,5991,7,3,0,49,0,18,0.0,0
70,5991,7,3,0,49,0,18,2000.2396404743197,0
71,5991,7,3,0,49,0,18,8.668505470268428,0
72,5991,7,3,0,49,0,18,0.0,0
73,5991,7,3,0,49,0,18,1941.927969455719,-1
74,5991,7,3,0,49,0,18,0.0,0
75,5991,7,3,0,49,0,18,0.0,-1
76,5991,7,3,0,49,0,18,0.0,0
77,5991,7,3,0,49,0,18,0.0,-1
78,5991,7,3,0,49,0,18,0.0,0
79,5991,7,3,0,49,0,18,1520.3413367271423,0
80,5991,7,3,0,49,0,18,0.0,0
81,5991,7,3,0,48,0,17,0.0,0
82,5991,7,3,0,49,0,18,0.0,-1
83,5991,7,3,0,49,0,18,653.2688438892365,0
84,5991,7,3,0,49,0,18,2206.4879536628723,-1
85,5991,7,3,0,49,0,18,86.28412149846554,0
86,5991,7,3,0,49,0,18,1082.514077425003,0
87,5991,7,3,0,49,0,18,0.0,-1
88,5991,7,3,0,49,0,18,0.0,-1
89,5991,7,3,0,49,0,18,0.0,-1
90,5991,7,3,0,49,0,18,780.661553144455,-1
91,5991,7,3,0,49,0,18,329.80505377054214,0
92,5991,7,3,0,49,0,18,906.0147404670716,0
93,5991,7,3,0,49,0,18,0.0,0
94,5991,7,3,0,49,0,18,1048.6812889575958,0
95,5991,7,3,0,49,0,18,0.0,0
96,5991,7,3,0,48,0,17,0.0,0
97,5991,7,3,0,48,0,17,0.0,0
98,5991,7,3,0,49,0,18,60.87024230509997,0
99,5991,7,3,0,49,0,18,0.0,0
100,5991,7,3,0,49,0,18,0.0,0
101,5991,7,3,0,48,0,17,0.0,0
102,5991,7,3,0,49,0,18,0.0,0
103,5991,7,3,0,49,0,18,0.0,0
104,5991,7,3,0,49,0,18,0.0,-1
105,5991,7,3,0,49,0,18,0.0,0
106,5991,7,3,0,49,0,18,733.1839948892593,-1
0,5992,7,3,0,48,0,17,166.3963682949543,0
1,5992,7,3,0,49,0,18,2275.822162628174,-1
2,5992,7,3,0,48,0,18,0.0,0
3,5992,7,3,0,49,0,18,0.0,0
4,5992,7,3,0,49,0,18,0.0,0
5,5992,7,3,0,49,0,18,1264.7025287151337,0
6,5992,7,3,0,49,0,18,0.0,0
7,5992,7,3,0,48,0,17,649.4755297899246,0
8,5992,7,3,0,49,0,18,3773.556053638458,-1
9,5992,7,3,0,49,0,18,0.0,0
10,5992,7,3,0,49,0,18,0.0,0
11,5992,7,3,0,48,0,17,0.0,0
12,5992,7,3,0,48,0,18,0.0,0
13,5992,7,3,0,49,0,18,0.0,0
14,5992,7,3,0,49,0,18,879.5206993818283,0
15,5992,7,3,0,49,0,18,0.0,-1
16,5992,7,3,0,48,0,18,0.0,0
17,5992,7,3,0,48,0,17,0.0,0
18,5992,7,3,0,48,0,17,0.0,0
19,5992,7,3,0,48,0,18,0.0,0
20,5992,7,3,0,49,0,18,2813.257575035095,-1
21,5992,7,3,0,48,0,17,0.0,0
22,5992,7,3,0,48,0,17,0.0,0
23,5992,7,3,0,49,0,18,0.0,-1
24,5992,7,3,0,49,0,18,0.0,-1
25,5992,7,3,0,49,0,18,0.0,0
26,5992,7,3,0,49,0,18,0.0,-1
27,5992,7,3,0,49,0,18,832.1068435907364,0
28,5992,7,3,0,49,0,18,0.0,-1
29,5992,7,3,0,48,0,17,0.0,0
30,5992,7,3,0,49,0,18,0.0,0
31,5992,7,3,0,48,0,17,0.0,0
32,5992,7,3,0,48,0,17,0.0,0
33,5992,7,3,0,48,0,18,0.0,0
34,5992,7,3,0,49,0,18,0.0,0
35,5992,7,3,0,48,0,17,0.0,0
36,5992,7,3,0,48,0,17,0.0,0
37,5992,7,3,0,49,0,18,0.0,-1
38,5992,7,3,0,49,0,18,0.0,0
39,5992,7,3,0,49,0,18,0.0,0
40,5992,7,3,0,49,0,18,0.0,0
41,5992,7,3,0,49,0,18,663.4004414081573,0
42,5992,7,3,0,49,0,18,0.0,-1
43,5992,7,3,0,48,0,17,0.0,0
44,5992,7,3,0,49,0,18,0.0,0
45,5992,7,3,0,49,0,18,2772.504687309265,0
46,5992,7,3,0,49,0,18,2724.769711494446,-1
47,5992,7,3,0,49,0,18,0.0,-1
48,5992,7,3,0,48,0,18,0.0,0
49,5992,7,3,0,48,0,17,0.0,0
50,5992,7,3,0,49,0,18,0.0,-1
51,5992,7,3,0,48,0,18,0.0,0
52,5992,7,3,0,49,0,18,809.0557157993317,0
53,5992,7,3,0,49,0,18,0.0,-1
54,5992,7,3,0,48,0,18,0.0,0
55,5992,7,3,0,49,0,18,0.0,0
56,5992,7,3,0,48,0,17,0.0,0
57,5992,7,3,0,49,0,18,176.676195114851,0
58,5992,7,3,0,48,0,18,480.3984612226486,0
59,5992,7,3,0,49,0,18,0.0,-1
60,5992,7,3,0,48,0,17,0.0,0
61,5992,7,3,0,49,0,18,0.0,-1
62,5992,7,3,0,49,0,18,1777.5990068912506,0
63,5992,7,3,0,49,0,18,0.0,-1
64,5992,7,3,0,49,0,18,468.31540763378143,0
65,5992,7,3,0,49,0,18,0.0,0
66,5992,7,3,0,49,0,18,0.0,0
67,5992,7,3,0,49,0,18,0.0,0
68,5992,7,3,0,49,0,18,0.0,-1
69,5992,7,3,0,49,0,18,2560.991048812866,-1
70,5992,7,3,0,48,0,18,0.0,0
71,5992,7,3,0,49,0,18,0.0,0
72,5992,7,3,0,49,0,18,0.0,-1
73,5992,7,3,0,48,0,18,0.0,0
74,5992,7,3,0,49,0,18,0.0,0
75,5992,7,3,0,49,0,18,0.0,-1
76,5992,7,3,0,49,0,18,0.0,-1
77,5992,7,3,0,49,0,18,0.0,0
78,5992,7,3,0,49,0,18,0.0,-1
79,5992,7,3,0,49,0,18,1670.457124710083,0
80,5992,7,3,0,48,0,18,0.0,0
81,5992,7,3,0,49,0,18,0.0,-1
82,5992,7,3,0,49,0,18,0.0,-1
83,5992,7,3,0,49,0,18,0.0,-1
84,5992,7,3,0,49,0,18,0.0,0
